"Probes"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"chr"	"pos"	"strand"	"Type"	"Relation_to_Island"	"UCSC_RefGene_Name"	"UCSC_RefGene_Accession"	"UCSC_RefGene_Group"	"Regulatory_Feature_Group"
"cg11406780"	-0.76619917873068	1.20700652695047	-5.28917341570828	0.000235670309723732	0.026653399678045	0.850517267145236	"chr15"	81711108	"-"	"II"	"OpenSea"	""	""	""	""
"cg11410435"	0.724347358757562	-2.34312049403991	5.56505477933984	0.000153894558905751	0.0215580274754977	1.26328057429124	"chr8"	142430638	"-"	"II"	"S_Shelf"	"PTP4A3"	"NM_032611;NM_007079"	"TSS1500"	""
"cg11411329"	-0.701491998592041	-2.05836812010724	-4.99345853060166	0.000376607472048556	0.033435118861755	0.394928581504501	"chr12"	97670117	"+"	"II"	"OpenSea"	""	""	""	""
"cg11414012"	0.533501965524711	-2.01629217313789	4.54373374662824	0.000786446007677968	0.0473319749135156	-0.322992392039904	"chr8"	76610729	"-"	"II"	"OpenSea"	""	""	""	""
"cg11414821"	0.633163986930817	-3.65551126501147	5.5110884394533	0.000167132056372919	0.0224382245774761	1.18347991252697	"chr6"	30652771	"-"	"II"	"N_Shore"	"KIAA1949"	"NM_001134870;NM_133471"	"Body"	"Promoter_Associated"
"cg11415512"	0.778087608764937	-1.7122771345255	5.88936601850843	9.45392629733336e-05	0.0167077908213202	1.73315079871112	"chr11"	1102479	"-"	"I"	"OpenSea"	"MUC2"	"NM_002457"	"Body"	""
"cg11418725"	0.611353936317027	-1.93289494835492	5.72003040948074	0.000121703494814916	0.0191395545664037	1.48988766221837	"chr5"	144625052	"+"	"II"	"OpenSea"	""	""	""	""
"cg11420582"	0.551654481007426	-2.88283839037986	5.07832013502801	0.000328789117349121	0.0313898912003102	0.527042665674561	"chr12"	55467038	"+"	"II"	"OpenSea"	""	""	""	"Unclassified"
"cg11421663"	0.672589676761349	1.25199739440525	5.99301630458533	8.11570245176233e-05	0.0154375620946322	1.87981768180419	"chr2"	64834340	"+"	"II"	"N_Shore"	"LOC339807"	"NR_034023"	"TSS200"	"Unclassified"
"cg11422327"	0.845822357921883	-2.86216028359258	4.89860797191226	0.000438855672188084	0.0360925125154091	0.245976041429552	"chrX"	46989141	"+"	"II"	"OpenSea"	""	""	""	"Promoter_Associated"
"cg11423130"	-0.69013740633311	2.50383043499221	-5.33540229335665	0.000219262589271637	0.0256580467985512	0.920515803631195	"chr13"	112630656	"-"	"I"	"Island"	""	""	""	""
"cg11423630"	-0.639551337727995	2.86906051351788	-5.3222322670383	0.000223810060610423	0.0259362027796614	0.900608097796705	"chr9"	93879726	"-"	"II"	"Island"	""	""	""	""
"cg11426922"	-0.598188803750033	0.658640324341304	-4.92055999428925	0.00042354348204411	0.0353832504935223	0.280569245977001	"chr5"	104246519	"+"	"II"	"OpenSea"	""	""	""	""
"cg11427280"	-0.691290714521255	-2.78597576788592	-5.87897609658414	9.60046919270933e-05	0.0168333529844587	1.71835539995159	"chr12"	132103009	"+"	"II"	"OpenSea"	""	""	""	""
"cg11427325"	-0.707631758657536	2.01261243823439	-6.08148558007883	7.13277570729636e-05	0.0143629390124194	2.00366449569161	"chr4"	162623660	"-"	"II"	"OpenSea"	"FSTL5"	"NM_001128428;NM_020116;NM_001128427"	"Body"	""
"cg11427511"	-0.628873986556741	1.92686027091121	-4.64001735946154	0.000670182320932377	0.0439879979176697	-0.166846054323742	"chr2"	11433357	"+"	"II"	"OpenSea"	"ROCK2"	"NM_004850"	"Body"	""
"cg11427880"	0.601689816375206	-3.01835262747709	4.47583336674479	0.000881024485709101	0.0498169715948923	-0.433873360801674	"chr8"	22666410	"+"	"II"	"OpenSea"	"PEBP4"	"NM_144962"	"Body"	""
"cg11428942"	0.644931607802903	1.8190962605217	5.00407678691013	0.000370242330154638	0.033098393557491	0.411519116175684	"chr6"	33576885	"-"	"II"	"OpenSea"	""	""	""	""
"cg11431354"	-0.50809604042989	-0.444212962690483	-4.72997598947057	0.000577795639000478	0.0409651276480945	-0.022135237265192	"chr20"	37082571	"-"	"II"	"OpenSea"	""	""	""	""
"cg11432495"	-0.712788904123287	1.97184024743495	-5.72697317423903	0.000120440196864815	0.0190156313228961	1.49995058746591	"chr18"	9894855	"-"	"II"	"OpenSea"	""	""	""	""
"cg11434490"	0.656997870586284	-3.25951993907175	5.64237542230147	0.000136832568770772	0.0202886895903388	1.37681419060958	"chrX"	153964181	"-"	"II"	"OpenSea"	"GAB3"	"NR_104114;NM_001081573;NM_080612;NM_001282283"	"Body"	""
"cg11435072"	0.733690462358605	-3.24348871408843	4.67959876502107	0.000627754628103978	0.0425665401666278	-0.10303200525876	"chr11"	122655631	"-"	"II"	"OpenSea"	"UBASH3B"	"NM_032873"	"Body"	"Unclassified_Cell_type_specific"
"cg11436821"	-0.580783958525382	-2.39085099164139	-4.80095124876747	0.00051438658188805	0.0387563868707675	0.091217307254575	"chr2"	43302905	"-"	"II"	"OpenSea"	""	""	""	""
"cg11436943"	0.701745762213818	-3.47946648891922	5.40608682518657	0.000196471302357375	0.024255561071042	1.02689803684668	"chr18"	57829482	"+"	"II"	"OpenSea"	""	""	""	""
"cg11438323"	0.678691915773091	-1.77221931619792	5.64817243745095	0.000135636956649643	0.0201806181064205	1.38528815830306	"chr18"	45821540	"+"	"II"	"OpenSea"	""	""	""	""
"cg11438730"	-0.749772687360653	0.532815960606526	-6.70976318121848	2.93971501282298e-05	0.00890811048360133	2.8481381602694	"chr15"	98709051	"+"	"II"	"OpenSea"	""	""	""	""
"cg11440317"	-0.75650138225851	-0.522186372429471	-6.18901104561818	6.10579127035296e-05	0.0131963989067386	2.1525334631859	"chr9"	80114022	"+"	"II"	"OpenSea"	"GNA14"	"NM_004297;NR_121184"	"Body"	""
"cg11441891"	0.563356896470992	1.50201335616766	5.34636414436827	0.000215552157507617	0.0254693491433081	0.937064968135051	"chr3"	46719625	"-"	"II"	"OpenSea"	"ALS2CL"	"NM_182775;NM_147129"	"TSS1500"	""
"cg11442052"	-0.734972912272383	-1.44804064189016	-6.42174634477246	4.38466427627473e-05	0.0110451438025696	2.46857884051291	"chr3"	35723321	"+"	"II"	"OpenSea"	"ARPP-21"	"NM_001025068;NM_001025069;NM_016300;NM_198399"	"Body"	""
"cg11442747"	-0.680394372235451	1.65449848860265	-5.32012005445681	0.000224548624612743	0.0259834879977587	0.897412771987727	"chr11"	67114006	"-"	"II"	"OpenSea"	"LOC100130987"	"NR_024469"	"Body"	"Unclassified"
"cg11449097"	-0.604178359263737	2.40917659768626	-4.54492018812006	0.000784891298090348	0.0472745982358126	-0.321060505069192	"chr3"	44945312	"-"	"II"	"OpenSea"	"TGM4"	"NM_003241"	"Body"	""
"cg11449193"	-0.622067667940328	0.954019900580306	-5.43097938738455	0.000189054177358316	0.023865895759064	1.06417546208151	"chr5"	148506903	"-"	"II"	"OpenSea"	""	""	""	""
"cg11450251"	-0.640884237168446	-2.76725263583455	-6.31778640763871	5.07903232581485e-05	0.011967321144956	2.32844527467705	"chr1"	27013620	"-"	"II"	"OpenSea"	""	""	""	""
"cg11461557"	-1.1890001817863	0.0411147245956832	-7.3562615932077	1.24541429547054e-05	0.00545015607269799	3.65493996490627	"chr4"	166933910	"-"	"II"	"OpenSea"	"TLL1"	"NM_001204760;NM_012464"	"Body"	""
"cg11462267"	-0.694054127539214	-0.778618402190787	-5.00143981245976	0.000371812409501118	0.0331926463337039	0.407400557560512	"chr9"	85155277	"-"	"II"	"OpenSea"	""	""	""	""
"cg11464377"	-0.954122302080459	1.68127465338355	-5.86121107530571	9.85665772785245e-05	0.0170778290667112	1.6930182544083	"chr2"	108443511	"-"	"I"	"Island"	"LOC729121"	"NR_024439;NM_182588"	"TSS1500"	""
"cg11465466"	0.574832614463173	0.109895098063225	5.4833683913186	0.000174396132371421	0.022859798504462	1.14231144056045	"chr17"	39549192	"-"	"II"	"OpenSea"	""	""	""	"Unclassified_Cell_type_specific"
"cg11466109"	0.637227353198702	2.17078236033507	5.41167463645485	0.000194779906781208	0.0242070441406488	1.03527443762722	"chr6"	34482482	"-"	"I"	"OpenSea"	"PACSIN1"	"NM_001199583;NM_020804"	"TSS200"	"Unclassified_Cell_type_specific"
"cg11470341"	0.569493496492419	0.489218785856734	5.29767278759458	0.000232558892952956	0.0265165281091625	0.863411816744589	"chr18"	55559011	"+"	"II"	"OpenSea"	""	""	""	""
"cg11473117"	-0.667121748706268	-2.47211414345441	-5.15082598479877	0.000293009392860893	0.0296563115394189	0.639049669606853	"chr6"	27177588	"+"	"II"	"OpenSea"	""	""	""	""
"cg11475325"	-0.97977007906308	1.49739667216481	-9.35060902961699	1.18608311688265e-06	0.00127995309191823	5.78766800070674	"chr14"	71608659	"+"	"II"	"OpenSea"	""	""	""	""
"cg11476013"	0.728889871409106	-2.27877826635752	7.31597134453931	1.31191238469692e-05	0.00559671402149048	3.60643716904326	"chr17"	39816934	"+"	"II"	"OpenSea"	""	""	""	""
"cg11476754"	-0.551785907554789	-0.774494465557692	-4.67716737276771	0.000630277762503919	0.0426297990147283	-0.106945551389882	"chr7"	93698833	"+"	"II"	"OpenSea"	""	""	""	""
"cg11483884"	0.714508890264633	-2.92552892598036	6.81808018694595	2.53641561223012e-05	0.00816124150251092	2.98762305986029	"chr5"	167688617	"-"	"II"	"N_Shore"	"ODZ2"	"NM_001122679"	"Body"	""
"cg11484936"	-0.721506654411181	-1.94484163902089	-5.05333267312953	0.000342165180150017	0.0319802769916412	0.488255542770175	"chr3"	168060761	"+"	"II"	"OpenSea"	"C3orf50"	"NR_021485"	"Body"	""
"cg11486359"	0.515704377521583	-1.43064143938805	4.99021191699939	0.000378576618471587	0.0335108706132451	0.389852494507068	"chr17"	4489504	"+"	"II"	"S_Shore"	"SMTNL2"	"NM_001114974;NM_198501"	"Body"	"Unclassified_Cell_type_specific"
"cg11486663"	-0.528207697999916	-2.79944225926182	-4.68754012165129	0.000619587266505788	0.042353956974494	-0.0902555327851582	"chr10"	3568014	"-"	"II"	"OpenSea"	"LOC105376360"	"NR_131187"	"Body"	""
"cg11486744"	-1.02997089506116	1.2341525122921	-6.70552663331129	2.95682143316908e-05	0.00893865879891704	2.84264662183304	"chr5"	118679509	"+"	"II"	"OpenSea"	"TNFAIP8"	"NM_001286814;NM_001286817;NM_001286815;NM_001077654"	"Body"	"Promoter_Associated_Cell_type_specific"
"cg11491338"	-0.770166652517573	-2.12627669357715	-4.98550676526252	0.000381449691775273	0.0336137915334665	0.382493153907559	"chr5"	136146061	"-"	"II"	"OpenSea"	""	""	""	""
"cg11491489"	0.646691002026496	-2.97160658145809	5.6507095980802	0.000135117170288358	0.0201240571848024	1.38899526071334	"chr12"	67170774	"+"	"II"	"OpenSea"	""	""	""	""
"cg11493509"	0.641502031717154	0.127536493025019	4.93483582689339	0.000413888498253182	0.0349344112015587	0.303027249741058	"chr11"	5991173	"+"	"II"	"OpenSea"	"OR56A5"	"NM_001146033"	"TSS1500"	""
"cg11500779"	1.07607986517479	-1.83535644103381	7.59558669013052	9.18016270614404e-06	0.00456245228973067	3.93832127575531	"chr9"	101807064	"-"	"II"	"OpenSea"	"COL15A1"	"NM_001855;NM_001855"	"ExonBnd"	""
"cg11501139"	-1.25801541804036	1.13019661394283	-11.7071657070467	1.17105760985386e-07	0.000300080872787564	7.7424583296299	"chr4"	11636209	"-"	"II"	"OpenSea"	""	""	""	""
"cg11504172"	-0.706599540804012	2.50472762827262	-5.56102382448415	0.000154843812464984	0.0216059301326155	1.25733583394125	"chr12"	12378409	"+"	"II"	"OpenSea"	"LRP6"	"NM_002336"	"Body"	""
"cg11505784"	-0.898810568395298	-1.64525510267793	-7.07856089057969	1.78962357654886e-05	0.00674018538423268	3.31589309065871	"chr7"	47492951	"-"	"II"	"OpenSea"	"TNS3"	"NM_022748"	"5'UTR"	""
"cg11506172"	-0.56663101486775	1.14059648218623	-4.86247037241058	0.000465345979255736	0.037009107392601	0.188872230808494	"chr16"	87348150	"+"	"II"	"N_Shelf"	"C16orf95"	"NM_001195124;NM_001256917;NM_001195125"	"Body"	""
"cg11506189"	-0.946528908687424	1.01663527503603	-7.94510848779486	5.95066020210268e-06	0.00345435475587172	4.3379790198172	"chr11"	74648884	"-"	"II"	"OpenSea"	"XRRA1"	"NM_001270381;NM_182969;NM_001270380"	"5'UTR"	""
"cg11510131"	-1.11142940718973	-2.01351043651241	-8.72460483948895	2.37386440830847e-06	0.00194574302501404	5.17168757318208	"chr12"	120679618	"+"	"II"	"OpenSea"	"PXN"	"NM_025157;NM_001080855;NM_002859"	"5'UTR"	"Unclassified_Cell_type_specific"
"cg11515222"	0.592563389762532	-2.20193694101887	5.10677475939944	0.000314226356122377	0.0306995706257792	0.571095513790515	"chr8"	98957094	"-"	"II"	"OpenSea"	"MATN2"	"NM_030583;NM_002380"	"Body"	""
"cg11515430"	0.587210684585352	-2.35695452082434	5.52470205638132	0.0001636826840116	0.0222258890578564	1.20365385345523	"chr8"	101422577	"+"	"II"	"OpenSea"	""	""	""	"Unclassified"
"cg11515438"	0.544030817420159	-3.50277205102049	5.40584539059476	0.000196544732795893	0.024255561071042	1.02653600418057	"chr19"	51538486	"+"	"II"	"S_Shelf"	"KLK12"	"NM_019598;NM_145895;NM_145894"	"TSS1500"	""
"cg11515889"	0.5640780368224	-2.49612748364358	4.54324016072158	0.00078709375157462	0.0473407741579045	-0.323796156481947	"chr2"	29806652	"+"	"II"	"OpenSea"	"ALK"	"NM_004304"	"Body"	""
"cg11518550"	-0.761909537932702	-1.85752814218564	-6.47325718480333	4.07881789438512e-05	0.0106205613799016	2.53739461610065	"chr11"	13029722	"+"	"II"	"N_Shore"	"RASSF10"	"NM_001080521"	"TSS1500"	""
"cg11523071"	0.671532233835179	-2.9631735865333	5.34291059342511	0.000216713911953085	0.0255373943948491	0.931853152114246	"chr1"	56160889	"+"	"II"	"OpenSea"	""	""	""	""
"cg11523128"	0.700233727126879	1.64835604789677	6.22268148141485	5.81755687852483e-05	0.0128562060113402	2.19877814330591	"chr19"	19773068	"-"	"II"	"N_Shore"	"ATP13A1"	"NM_020410"	"Body"	""
"cg11524947"	1.03450978863178	-2.63774524742733	8.35286368014363	3.65032171970541e-06	0.00252322434184334	4.78371208365744	"chrX"	48432919	"+"	"I"	"Island"	"RBM3"	"NM_006743;NM_006743"	"1stExon"	"Promoter_Associated"
"cg11531561"	-0.611802842565661	2.09382973985903	-5.36744664242803	0.000208601603602805	0.0250422755376432	0.968840461839604	"chr3"	149305239	"+"	"II"	"OpenSea"	"WWTR1"	"NM_001168280;NM_001168278;NM_015472"	"Body"	""
"cg11531692"	0.613054403715116	-3.56683592000164	5.21661218774625	0.000264096214373825	0.0281802457729665	0.739975583609667	"chr17"	72325065	"+"	"II"	"S_Shelf"	"KIF19"	"NM_153209"	"Body"	""
"cg11535648"	0.523635665916271	0.463026417109594	5.16051679146532	0.000288548229728122	0.0294763350664487	0.653958799406117	"chr11"	45744794	"+"	"II"	"OpenSea"	"LOC100507384"	"NR_047569"	"Body"	""
"cg11537479"	0.512506042250401	-1.40251688733095	4.62047994509729	0.00069222421922368	0.0445942878463794	-0.198426153227143	"chr11"	82569394	"-"	"II"	"OpenSea"	"PRCP"	"NM_199418;NM_005040"	"Body"	""
"cg11543665"	0.584185265105345	-4.65957023528436	4.67668269207307	0.000630782003122954	0.042637224568633	-0.107725789345912	"chr19"	8373294	"+"	"I"	"Island"	"CD320"	"NM_001165895;NM_016579"	"TSS200"	"Promoter_Associated"
"cg11545838"	-0.646700026972071	-1.61557017820368	-5.3776087075729	0.000205336460110765	0.0248619700657219	0.984131837671185	"chr4"	1805935	"-"	"I"	"N_Shore"	"FGFR3"	"NM_001163213;NM_000142;NM_022965"	"Body"	"Unclassified_Cell_type_specific"
"cg11552903"	-0.614482785902413	2.08549544835143	-5.31684626821957	0.00022569844992299	0.0260364057760482	0.892458856467981	"chr2"	133343628	"-"	"II"	"S_Shore"	"GPR39"	"NM_001508"	"Body"	""
"cg11553153"	0.913922597437419	-2.28593006790272	5.00835685227504	0.000367708805746279	0.0330384269455369	0.418201695303243	"chr15"	34348521	"-"	"II"	"OpenSea"	"CHRM5"	"NM_012125"	"5'UTR"	""
"cg11556164"	-0.812294278078109	-2.47209692115329	-5.58222515232618	0.000149919698901239	0.0212664880232882	1.28857422782596	"chr7"	110738315	"-"	"II"	"OpenSea"	"LRRN3"	"NM_001099660;NM_032549;NM_001099658;NM_018334"	"5'UTR"	""
"cg11558474"	-0.852719873809555	-1.05101424043364	-6.87667956527071	2.34327219984791e-05	0.00782055113543451	3.06235058169492	"chr9"	74382743	"+"	"II"	"N_Shore"	"TMEM2"	"NM_013390;NM_001135820"	"5'UTR"	""
"cg11558867"	0.883074386603381	-0.33168890835579	6.87180421268841	2.35872503079743e-05	0.00784789292826686	3.05615295486193	"chr6"	47757408	"+"	"II"	"OpenSea"	"OPN5"	"NM_181744;NR_033806"	"Body"	""
"cg11559054"	-0.780010980838058	-2.05494400146932	-6.47273496507964	4.08180170999105e-05	0.0106247868480061	2.53669900817234	"chr6"	90796478	"-"	"II"	"OpenSea"	"BACH2"	"NM_021813;NM_001170794"	"5'UTR"	""
"cg11560348"	0.715091285718223	2.25427793895857	5.9818638538695	8.24949319646125e-05	0.0155484067137217	1.86411810386384	"chr8"	144517642	"+"	"II"	"N_Shelf"	""	""	""	"Unclassified"
"cg11565429"	0.820149304957945	-3.6436064581082	5.46162483464184	0.000180328053686555	0.0232635564446569	1.10993426873038	"chr12"	6717567	"-"	"II"	"S_Shore"	"CHD4"	"NM_001273"	"TSS1500"	""
"cg11567854"	0.723773675825955	-1.70462559260267	6.5467685761923	3.68116097640527e-05	0.0100639309978181	2.63489551154759	"chr12"	52427143	"+"	"I"	"Island"	""	""	""	"Unclassified"
"cg11569621"	0.706862736900736	-1.68614919181057	5.92832915948746	8.92521598622176e-05	0.0161294227699342	1.78848308089773	"chr12"	32589507	"-"	"II"	"OpenSea"	""	""	""	""
"cg11571047"	0.543872829832272	-2.79632685429969	5.33499092118473	0.000219403142302143	0.0256642498765057	0.919894387008339	"chr1"	30433943	"+"	"II"	"OpenSea"	""	""	""	""
"cg11572509"	-0.615827203748287	-0.866854657647576	-4.87176155794008	0.000458378229843813	0.0367744164952686	0.203572456987083	"chr11"	40739218	"-"	"II"	"OpenSea"	""	""	""	""
"cg11575912"	1.63263617034235	-2.68370399678023	9.59863723262686	9.1010546691451e-07	0.00107807976811149	6.01943832241382	"chr19"	5828299	"+"	"I"	"Island"	"NRTN"	"NM_004558"	"3'UTR"	""
"cg11576259"	-0.65917645760175	-2.91228476342666	-5.08889232815314	0.00032329690247814	0.0311320156314732	0.543424781345668	"chr10"	5276318	"+"	"II"	"OpenSea"	""	""	""	""
"cg11576408"	-0.520718997611905	-2.65992566760131	-5.13293567157969	0.000301437704521053	0.0300510872196915	0.611487749022171	"chr10"	71721291	"+"	"II"	"OpenSea"	""	""	""	"Unclassified_Cell_type_specific"
"cg11576531"	-1.22947857279176	1.55004858834377	-9.08368379462616	1.58717930633681e-06	0.00151321535072386	5.53057169622766	"chr1"	16485531	"-"	"II"	"S_Shelf"	""	""	""	""
"cg11577151"	0.743409998492202	-2.25926982219059	6.83770161906588	2.46991218534388e-05	0.00808408241396278	3.01270200132373	"chr17"	1933238	"+"	"II"	"Island"	"DPH1"	"NM_001383"	"TSS200"	"Promoter_Associated"
"cg11577195"	0.547044437235882	-1.65004417742367	4.64432003974231	0.000665427806808672	0.043858032291546	-0.159898449986136	"chr6"	17707687	"-"	"II"	"S_Shore"	"NUP153"	"NM_001278209;NM_005124;NM_001278210"	"TSS1500"	""
"cg11584111"	0.511550374175595	-3.42967639596065	4.6435968080821	0.00066622450470287	0.043877750531343	-0.161066081004677	"chr1"	172412837	"-"	"II"	"N_Shore"	"C1orf105"	"NM_139240;NM_153747;NM_002642"	"Body"	"Promoter_Associated"
"cg11587784"	-0.647120109108489	1.20278079713487	-5.66535661375488	0.000132157493363826	0.0199010019126574	1.41037644928852	"chr11"	35868614	"-"	"II"	"OpenSea"	""	""	""	""
"cg11590213"	0.679661466080994	1.49703010403724	5.38325503406928	0.000203545681851801	0.0247243528732621	0.992621156928979	"chr5"	66331682	"-"	"II"	"OpenSea"	"MAST4"	"NM_015183;NM_001164664"	"Body"	""
"cg11590833"	0.603321158764275	-1.85862202506431	5.00054392683047	0.000372347424909127	0.0332188382689597	0.406001079065581	"chr15"	34913540	"-"	"II"	"OpenSea"	""	""	""	""
"cg11591310"	0.625627508124675	-2.44632612392617	5.78278797933543	0.000110776434407692	0.0182044922946915	1.58057225488401	"chr12"	12874295	"+"	"II"	"N_Shelf"	"CDKN1B"	"NM_004064"	"3'UTR"	"Promoter_Associated"
"cg11591520"	0.716532139081081	-1.62713905440249	5.38691194905585	0.000202394691122718	0.0246424769990857	0.998116705120431	"chr4"	123542400	"+"	"II"	"OpenSea"	"IL21"	"NM_021803"	"TSS200"	""
"cg11591719"	0.610727255642467	-2.90189826199326	4.8098981098298	0.000506929047594835	0.0384997607688235	0.105454028603914	"chr15"	23894841	"+"	"II"	"OpenSea"	""	""	""	""
"cg11593084"	0.749117995354084	-2.67529907837338	5.88371556389443	9.53332475914492e-05	0.0167726968849434	1.72510658435982	"chr3"	193866388	"+"	"II"	"OpenSea"	""	""	""	""
"cg11595147"	-0.548718871021676	1.13901064253362	-5.34406476350223	0.000216324920211945	0.0255043927299027	0.933595138602985	"chr9"	15403218	"+"	"II"	"OpenSea"	""	""	""	"Unclassified_Cell_type_specific"
"cg11595575"	0.80110820179937	-3.23540166472447	4.94274618238328	0.00040863870029269	0.034690471517962	0.315458270042184	"chr5"	140235510	"-"	"II"	"N_Shore"	"PCDHA6"	"NM_031849;NM_018905;NM_031411;NM_031857;NM_018910;NM_018900;NM_018909;NM_031860;NM_018908;NM_018906;NM_018907;NM_031859;NM_018901;NM_018911"	"Body"	""
"cg11595918"	0.572100849220881	-2.0901116636824	4.71527530091234	0.000591927443143788	0.041476314212143	-0.0457043390246463	"chr11"	45292929	"+"	"II"	"OpenSea"	"SYT13"	"NM_020826;NM_001247987"	"Body"	""
"cg11596902"	-0.740785866066181	-3.48012392592767	-5.04414135527238	0.000347228824981069	0.0322015475086808	0.473964246752988	"chr11"	123324834	"-"	"II"	"OpenSea"	""	""	""	""
"cg11598600"	0.709696219946768	2.14680027239318	5.76139882221675	0.000114378649422019	0.0184942020663147	1.54973491858934	"chr1"	219394304	"+"	"II"	"OpenSea"	""	""	""	"Unclassified_Cell_type_specific"
"cg11599849"	-0.53448728298556	1.50089605247788	-4.77824940980003	0.000533832001447994	0.039471752724081	0.0550404511350653	"chr1"	48809125	"+"	"II"	"OpenSea"	"SPATA6"	"NM_019073;NM_001286239;NM_001286238"	"Body"	""
"cg11601291"	-1.05609021774041	1.45882746622175	-5.7814220226932	0.000111002837281329	0.0182174637484903	1.57860508004103	"chrX"	13020810	"+"	"II"	"OpenSea"	""	""	""	""
"cg11601780"	0.79873587004148	-2.98236554900219	8.02339184295433	5.41017427770028e-06	0.00323537775496445	4.42523789638194	"chr18"	45705431	"-"	"II"	"OpenSea"	""	""	""	""
