	HGNC	MDAMB231_G4_vs_NoGuide:logFC	MDAMB231_G4_vs_NoGuide:adj.P.Val	MDAMB231_GAll_vs_NoGuide:logFC	MDAMB231_GAll_vs_NoGuide:adj.P.Val	SUM159_G4_vs_NoGuide:logFC	SUM159_G4_vs_NoGuide:adj.P.Val	SUM159_GAll_vs_NoGuide:logFC	SUM159_GAll_vs_NoGuide:adj.P.Val
ENSG00000167996	FTH1	-1.08086106345808	0.767229366450775	-0.249495913297723	1.0	0.234742743958588	1.0	0.169246724419969	1.0
ENSG00000168000	BSCL2	-0.731515652471272	1.0	-0.755533649322449	1.0	0.156641301160839	1.0	0.297478382654652	1.0
ENSG00000168002	POLR2G	-0.02682849164181	1.0	0.0696322977867423	1.0	0.164254839113037	1.0	0.0853585969247987	1.0
ENSG00000168003	SLC3A2	-1.1131556015513	0.887511760517728	0.181799522471037	1.0	-0.0991737264786376	1.0	-0.0753014042371269	1.0
ENSG00000168005	SPINDOC	0.70439422220724	1.0	0.587665354750956	1.0	0.0857298741480044	1.0	0.0890644488527323	1.0
ENSG00000168010	ATG16L2	-0.633460914447218	1.0	-0.313223534822575	1.0	0.0428912498681702	1.0	0.155170845135034	1.0
ENSG00000168014	C2CD3	0.541543110853433	1.0	-0.149877099013838	1.0	0.0018079261358776	1.0	0.191159862350316	1.0
ENSG00000168016	TRANK1	-1.03152139143146	1.0	-0.0055007044895805	1.0	-0.14015674030779	1.0	-0.425325503074285	1.0
ENSG00000168026	TTC21A	-1.02380848717711	1.0	-0.345755841698631	1.0	-0.791272435368534	1.0	-1.5444084556964	1.0
ENSG00000168028	RPSA	0.0191243976555757	1.0	-0.0548992898626661	1.0	0.0851749501786099	1.0	0.106858957056932	1.0
ENSG00000168036	CTNNB1	-0.189460901688209	1.0	-0.0477526284234706	1.0	0.180893592257949	1.0	0.184850338670341	1.0
ENSG00000168038	ULK4	-0.321602933001929	1.0	-0.588417955311595	1.0	-0.185752083267311	1.0	0.275061286765041	1.0
ENSG00000168040	FADD	0.604159715546603	1.0	0.0180520472844314	1.0	-0.0141509185345212	1.0	0.0189168975531064	1.0
ENSG00000168056	LTBP3	-0.714900814267245	1.0	0.160117571738307	1.0	0.045311499449368	1.0	0.084319602162835	1.0
ENSG00000168061	SAC3D1	1.82430119638122	0.001667584307211	-0.0195701787053295	1.0	-0.053768203360117	1.0	-0.023209627730155	1.0
ENSG00000168062	BATF2	-1.90855250695902	0.0185348116152327	-0.244819251020718	1.0	0.802890684485331	1.0	0.503962968461364	1.0
ENSG00000168066	SF1	0.215596525335847	1.0	0.371503074142604	1.0	-0.141471035264421	1.0	-0.105924654393548	1.0
ENSG00000168067	MAP4K2	0.129864963654185	1.0	-0.637094704979583	1.0	0.0781681711869453	1.0	-0.0192314672659859	1.0
ENSG00000168071	CCDC88B	0.0874861923060475	1.0	0.373110262689668	1.0	0.368894724297113	1.0	0.52118042211477	1.0
ENSG00000168077	SCARA3	0.246348602682177	1.0	-1.3500583009272	1.0	-0.485732680060901	1.0	-0.406715200841515	1.0
ENSG00000168078	PBK	0.198820074175761	1.0	-0.521872446683294	1.0	0.139144392967943	1.0	-0.0306157797546023	1.0
ENSG00000168090	COPS6	-0.0409801750404482	1.0	0.0370840022811905	1.0	-0.139439465442342	1.0	-0.211431911971093	1.0
ENSG00000168092	PAFAH1B2	0.367093500554709	1.0	0.121157304508426	1.0	0.0547313542687711	1.0	-0.0405986305989572	1.0
ENSG00000168096	ANKS3	-0.825107009739383	1.0	-0.338166489384726	1.0	0.0658108073962995	1.0	0.373695332159186	1.0
ENSG00000168101	NUDT16L1	0.91271909920361	1.0	-0.0377639779265904	1.0	0.315890549194032	1.0	0.18031542472911	1.0
ENSG00000168116	KIAA1586	0.15757032983331	1.0	-0.233228950362725	1.0	-0.199576710462995	1.0	0.0135053212451597	1.0
ENSG00000168118	RAB4A	0.332148720108238	1.0	0.0888167780581162	1.0	-0.17655581668484	1.0	-0.2202637797651	1.0
ENSG00000168137	SETD5	-0.344532984236238	1.0	-0.21996225016728	1.0	0.154881250196904	1.0	0.313530406309086	1.0
ENSG00000168140	VASN	-0.95770342775933	1.0	0.0165680211126071	1.0	-1.08993436748225	1.0	-1.00408166511818	1.0
ENSG00000168143	FAM83B	4.18160745115688	3.6594759589859e-11	4.26608534329916	7.728969964023319e-11	1.26982041957277	0.792810492897131	1.18467932615809	1.0
ENSG00000168152	THAP9	-0.466431207247407	1.0	0.126256156741839	1.0	0.0156104982838094	1.0	-0.0797285803394132	1.0
ENSG00000168159	RNF187	-0.5200227170339	1.0	-0.0266035874386024	1.0	-0.0104028007387047	1.0	-0.0360439179339869	1.0
ENSG00000168172	HOOK3	-0.298214952108129	1.0	0.0375951398758341	1.0	0.0427981205202368	1.0	-0.0093730217161178	1.0
ENSG00000168175	MAPK1IP1L	0.0985018372028454	1.0	0.355810407764507	1.0	0.0273099956430292	1.0	-0.134591536159044	1.0
ENSG00000168209	DDIT4	-2.19494347712665	4.9885111622271394e-12	-0.629602511096899	1.0	0.166447704357022	1.0	0.116472969562384	1.0
ENSG00000168214	RBPJ	-0.612442628678645	1.0	-0.129236049682049	1.0	0.0038907305978757	1.0	-0.0360169144435876	1.0
ENSG00000168216	LMBRD1	-0.596997422319314	1.0	0.050445467948137	1.0	0.121199202103631	1.0	0.0072542248288476	1.0
ENSG00000168228	ZCCHC4	-0.0951953285275167	1.0	-0.47054517603569	1.0	-0.25068446367218	1.0	-0.0608640005997074	1.0
ENSG00000168234	TTC39C	0.549667987268998	1.0	0.295229603327629	1.0	0.0736002246620844	1.0	-0.0388531001561248	1.0
ENSG00000168237	GLYCTK	0.0616990907355766	1.0	-0.307873748942622	1.0	0.34127531854611	1.0	0.303779867613487	1.0
ENSG00000168246	UBTD2	-0.0699092704227944	1.0	-0.0069226309313927	1.0	-0.118742266077973	1.0	-0.239522622834676	1.0
ENSG00000168255	POLR2J3	-0.121597391647397	1.0	-0.215225047012905	1.0	0.0034708138877563	1.0	-0.0377491650194335	1.0
ENSG00000168256	NKIRAS2	-0.156144394834115	1.0	-0.290546662168221	1.0	-0.163594973086622	1.0	-0.159708621491268	1.0
ENSG00000168259	DNAJC7	0.210793240196705	1.0	-0.445299048474832	1.0	-0.0491541497863164	1.0	-0.0713078595822063	1.0
ENSG00000168264	IRF2BP2	-0.612748594088599	1.0	-0.147729301623351	1.0	-0.0392065701258613	1.0	-0.0656851529855773	1.0
ENSG00000168268	NT5DC2	1.21504663530154	0.024048615740468	0.865448365813373	1.0	-0.0309641008793466	1.0	0.0537945016276371	1.0
ENSG00000168273	SMIM4	0.423904911658752	1.0	0.443856965472423	1.0	0.399900596580737	1.0	0.241711417060003	1.0
ENSG00000168275	COA6	0.388633043103066	1.0	-0.0880835507074025	1.0	0.198646050166159	1.0	0.268669436320613	1.0
ENSG00000168282	MGAT2	0.151739499277363	1.0	0.147214023577404	1.0	0.0945576579608005	1.0	0.0002984773785446	1.0
ENSG00000168283	BMI1	-0.148792788959148	1.0	-0.0552406998318684	1.0	-0.344562713575838	1.0	-0.258720394061132	1.0
ENSG00000168286	THAP11	0.95642821232874	1.0	-0.0657410131275284	1.0	0.073888544478943	1.0	-0.113039406976476	1.0
ENSG00000168288	MMADHC	-0.197303844661899	1.0	0.358515273405668	1.0	0.102267901487935	1.0	0.149308167043697	1.0
ENSG00000168291	PDHB	-0.0567824142181479	1.0	-0.192084817230685	1.0	0.194491574931835	1.0	0.0681590742119376	1.0
ENSG00000168297	PXK	-0.867051221807704	1.0	-0.661841511048658	1.0	0.232669219200579	1.0	0.0131344371868938	1.0
ENSG00000168300	PCMTD1	-0.571390575335399	1.0	-0.0880069037079654	1.0	0.125587905633118	1.0	0.0867421006701017	1.0
ENSG00000168301	KCTD6	0.190364821067777	1.0	-0.212023226156797	1.0	0.117615891272435	1.0	0.113350356914206	1.0
ENSG00000168303	MPLKIP	-0.168329626182577	1.0	0.0236406080048388	1.0	0.0681893759929668	1.0	0.0903319828850782	1.0
ENSG00000168306	ACOX2	-1.30645805274309	0.508069439105276	-1.71988162522899	0.0188624263972216	0.3239823416815	1.0	0.822055199679659	1.0
ENSG00000168310	IRF2	-0.357611799929137	1.0	-0.0261155920602354	1.0	0.28521944238654	1.0	0.0827122791064623	1.0
ENSG00000168374	ARF4	-0.0948188838588813	1.0	0.602823780544092	1.0	0.0761690328373801	1.0	0.0406298832483758	1.0
ENSG00000168385	SEPTIN2	0.0480386993170718	1.0	-0.214611742895423	1.0	-0.262243955339169	1.0	-0.366681143907114	1.0
ENSG00000168389	MFSD2A	0.718440915916279	1.0	1.32477069795927	1.0	0.242926602897787	1.0	0.098383503458372	1.0
ENSG00000168393	DTYMK	0.564508373162982	1.0	-0.310820943002708	1.0	0.0935552591835069	1.0	0.0587777503483249	1.0
ENSG00000168394	TAP1	0.0269643717663954	1.0	0.276805790008294	1.0	-0.10393530385835	1.0	-0.164011110210233	1.0
ENSG00000168395	ING5	0.415930731680179	1.0	-0.02826308550374	1.0	0.0422970959034412	1.0	-0.171803873595804	1.0
ENSG00000168397	ATG4B	0.45311249270244	1.0	0.0845952587101477	1.0	-0.234658179484005	1.0	0.0514310649929142	1.0
ENSG00000168404	MLKL	0.910386931677324	1.0	-0.396053434703521	1.0	0.458591230360577	1.0	1.00226448052498	1.0
ENSG00000168411	RFWD3	0.674390140231155	1.0	0.0509379417533369	1.0	-0.371185233388156	1.0	-0.162813312457293	1.0
ENSG00000168434	COG7	-0.777874151814899	1.0	-0.507510221494431	1.0	-0.0305951764244181	1.0	-0.166959146610744	1.0
ENSG00000168438	CDC40	-0.0891436228521592	1.0	-0.525409037009441	1.0	0.174570624074089	1.0	0.0979962958352747	1.0
ENSG00000168439	STIP1	0.602549333041729	1.0	0.328080609906925	1.0	-0.131062540391577	1.0	-0.107066020516543	1.0
ENSG00000168461	RAB31	-0.558381647238689	1.0	-0.108438534345919	1.0	0.157138062120903	1.0	0.357803778908566	1.0
ENSG00000168476	REEP4	0.136934542315421	1.0	0.0960685361320897	1.0	0.0946474931665646	1.0	0.119514044051602	1.0
ENSG00000168487	BMP1	-0.303644133234019	1.0	0.200705728471132	1.0	-0.597914113856149	1.0	-0.481050468350077	1.0
ENSG00000168488	ATXN2L	-0.597998041633111	1.0	0.0976053596451774	1.0	0.0596886767895946	1.0	0.0910328918626178	1.0
ENSG00000168495	POLR3D	-1.06142375206509	1.0	0.501461858848723	1.0	-0.274073901993686	1.0	-0.252404400044411	1.0
ENSG00000168496	FEN1	1.44415597835433	9.20416787032579e-08	0.0386684983765049	1.0	-0.165556829839653	1.0	0.0365362832888181	1.0
ENSG00000168497	CAVIN2	0.696011405990423	1.0	-1.98446416764908	1.3256697770904699e-11	-1.19436251401946	1.0	-1.42168483289564	0.0133657579337588
ENSG00000168502	MTCL1	0.292127707263515	1.0	-0.0558830632531517	1.0	-0.0956612380091606	1.0	0.28968105819606	1.0
ENSG00000168517	HEXIM2	-1.01695664456994	1.0	-1.24347677026426	1.0	-0.810968268839803	1.0	0.109251288682514	1.0
ENSG00000168522	FNTA	-0.459766000966867	1.0	0.29206601061783	1.0	0.305521852045444	1.0	0.277846825436341	1.0
ENSG00000168528	SERINC2	0.106819494223757	1.0	0.779472006273521	1.0	1.79698248644806	1.31502391752677e-06	1.52635804199652	0.0006707465310024
ENSG00000168538	TRAPPC11	-0.793094358237082	1.0	-0.0872508146889732	1.0	0.191369285236861	1.0	-0.14346565508028	1.0
ENSG00000168556	ING2	0.671490637718266	1.0	-0.0950812110848678	1.0	-0.290119654439895	1.0	-0.107001350615093	1.0
ENSG00000168564	CDKN2AIP	-0.408912612815846	1.0	0.418754292994201	1.0	-0.0177001433608313	1.0	0.0734654912373802	1.0
ENSG00000168566	SNRNP48	-0.253742468344837	1.0	0.197701904186828	1.0	-0.383333384657369	1.0	-0.406642631794637	1.0
ENSG00000168569	TMEM223	0.751633274063372	1.0	-0.195078056115568	1.0	0.0431871372110093	1.0	0.12000871556861	1.0
ENSG00000168575	SLC20A2	0.425247805109192	1.0	0.208497920651186	1.0	0.103153087014408	1.0	0.022711772855061	1.0
ENSG00000168591	TMUB2	0.0256267799811241	1.0	-0.0889388431817038	1.0	-0.101493240673972	1.0	-0.0783853260471021	1.0
ENSG00000168610	STAT3	0.0985539509076396	1.0	-0.0596348860592784	1.0	0.150197988963174	1.0	0.037264981912978	1.0
ENSG00000168612	ZSWIM1	0.186041203482588	1.0	-0.354839462196275	1.0	-0.0437153429798798	1.0	0.111500042106803	1.0
ENSG00000168615	ADAM9	0.242271927538921	1.0	-0.0231664927959834	1.0	-0.291790901723805	1.0	-0.477823174418682	1.0
ENSG00000168646	AXIN2	-0.713815653787258	1.0	-1.30414832073011	1.0	-0.34399537743021	1.0	0.265931150550028	1.0
ENSG00000168653	NDUFS5	0.565550696130662	1.0	0.0028260234172483	1.0	0.169827297489252	1.0	0.104428228279192	1.0
ENSG00000168661	ZNF30	0.892220127080152	1.0	0.44121575509785	1.0	-0.576424177896071	1.0	0.113789663258303	1.0
ENSG00000168672	LRATD2	-0.12851207403311	1.0	0.457457448061691	1.0	1.02937861477512	1.0	0.935080847939894	1.0
ENSG00000168685	IL7R	-0.55012395184389	1.0	-0.583392601450131	1.0	-0.227962438834508	1.0	-0.0404103281032446	1.0
ENSG00000168701	TMEM208	0.233995460935335	1.0	0.207068746250409	1.0	-0.0298044026066413	1.0	0.0815403795092799	1.0
ENSG00000168710	AHCYL1	-0.269238494540016	1.0	-0.228375820407932	1.0	-0.0260668508961519	1.0	-0.110120849191354	1.0
ENSG00000168724	DNAJC21	-0.0555399498497433	1.0	0.183631317208253	1.0	0.0018121742155328	1.0	-0.0514400407178224	1.0
ENSG00000168734	PKIG	-0.0755749461438633	1.0	0.165901497108607	1.0	-0.511463277005487	1.0	-0.506162421602474	1.0
ENSG00000168758	SEMA4C	-0.403434388658577	1.0	0.0152131260374766	1.0	0.0872159606898757	1.0	0.150682243226834	1.0
ENSG00000168763	CNNM3	0.789212390051921	1.0	0.200265939090019	1.0	-0.242528952011277	1.0	-0.158703749031862	1.0
ENSG00000168765	GSTM4	-0.914990224580412	1.0	-0.715990551608343	1.0	-0.983122959335817	1.0	-0.755708050400532	1.0
ENSG00000168769	TET2	0.120018433391384	1.0	-0.237712117262451	1.0	-0.128770866943674	1.0	-0.291963261555741	1.0
ENSG00000168772	CXXC4	-0.966248596390805	1.0	-1.11103013428221	1.0	-0.567159926626918	1.0	-0.267359502206269	1.0
ENSG00000168778	TCTN2	0.287182693298843	1.0	-0.995195947461127	1.0	-0.563671006225759	1.0	-0.380747890164709	1.0
ENSG00000168779	SHOX2	-0.46628645181764	1.0	-0.28314485171143	1.0	-0.248055395698755	1.0	-0.601951891122468	1.0
ENSG00000168781	PPIP5K1	0.072804899192275	1.0	-0.0019922894485828	1.0	0.141133717030194	1.0	0.29287524046652	1.0
ENSG00000168792	ABHD15	0.977834517828912	1.0	-0.0141292466562328	1.0	-0.545308884808356	1.0	-0.232403472775063	1.0
ENSG00000168795	ZBTB5	-0.360486164914061	1.0	-0.0144435232933668	1.0	-0.180829219823853	1.0	-0.057733031079966	1.0
ENSG00000168802	CHTF8	-0.1713748075905	1.0	-0.198177472751193	1.0	-0.0456829893802091	1.0	-0.0345943095755636	1.0
ENSG00000168803	ADAL	-0.353039031100193	1.0	-0.232292021905682	1.0	-0.304516851652581	1.0	-0.391041783750482	1.0
ENSG00000168806	LCMT2	0.254683212146079	1.0	0.014288250594034	1.0	-0.223336778158037	1.0	-0.393590009812246	1.0
ENSG00000168807	SNTB2	0.612455013942445	1.0	-0.100002496264917	1.0	0.254150508563176	1.0	0.106931831447213	1.0
ENSG00000168811	IL12A	-1.12339054194703	1.0	1.32349751657303	1.0	0.52279226613249	1.0	0.0195422472178972	1.0
ENSG00000168813	ZNF507	-0.572092394635827	1.0	-0.308087168634272	1.0	-0.114735931241897	1.0	-0.0923073830132282	1.0
ENSG00000168818	STX18	-0.264903148448195	1.0	-0.168703127020566	1.0	-0.16764468484431	1.0	-0.189816550229557	1.0
ENSG00000168824	NSG1	0.0815559464615223	1.0	0.185516746169548	1.0	-0.0937673703107749	1.0	-0.21036552888985	1.0
ENSG00000168826	ZBTB49	-0.4559830216178	1.0	0.0674355196036243	1.0	0.801812702597719	1.0	0.517134834483127	1.0
ENSG00000168827	GFM1	0.413606279163584	1.0	0.019886875515831	1.0	-0.161645358063959	1.0	-0.361534314712868	1.0
ENSG00000168872	DDX19A	-0.254237579023721	1.0	-0.162241540863787	1.0	-0.0028950621324641	1.0	-0.0900360665933002	1.0
ENSG00000168876	ANKRD49	-0.0643910981947347	1.0	-0.15289382137425	1.0	-0.101805113414474	1.0	-0.16140215952967	1.0
ENSG00000168883	USP39	0.211415134400115	1.0	-0.354797676178696	1.0	-0.117294993158117	1.0	-0.160893145200248	1.0
ENSG00000168884	TNIP2	0.276546732523134	1.0	0.632586161659471	1.0	0.0297904358275316	1.0	0.14214054452966	1.0
ENSG00000168887	C2orf68	-0.0232562336736883	1.0	-0.517445289318734	1.0	0.217511615407256	1.0	0.0636938620423475	1.0
ENSG00000168890	TMEM150A	-0.689409423776805	1.0	0.579484725731321	1.0	-0.147331731273	1.0	-0.0601477102747792	1.0
ENSG00000168894	RNF181	-0.102735062187163	1.0	0.0242092809625332	1.0	0.0738770460413862	1.0	0.0983726294839409	1.0
ENSG00000168904	LRRC28	-0.646653774119399	1.0	-0.323793310671241	1.0	-0.18520780375976	1.0	-0.419238877697914	1.0
ENSG00000168906	MAT2A	0.316080367301878	1.0	-0.0401549205041229	1.0	-0.0276160679870934	1.0	0.0298311955151016	1.0
ENSG00000168917	SLC35G2	-0.0533402486240586	1.0	-0.25228483784815	1.0	0.115327829465913	1.0	0.328879901097316	1.0
ENSG00000168924	LETM1	0.838215828122268	1.0	0.45979992217616	1.0	0.165488474487847	1.0	0.0904404913600656	1.0
ENSG00000168936	TMEM129	0.235270735358106	1.0	-0.8326943384345	1.0	0.0593559742873158	1.0	-0.0240547781173639	1.0
ENSG00000168938	PPIC	-0.29411089964081	1.0	0.591891326928809	1.0	-0.238683606597333	1.0	-0.153153357395076	1.0
ENSG00000168939	SPRY3	-0.449746904294785	1.0	-0.785686871870014	1.0	0.548584744040373	1.0	0.518863295335004	1.0
ENSG00000168944	CEP120	-0.994196888860452	1.0	-0.0472605933322789	1.0	0.0827266755034843	1.0	0.0443860684619937	1.0
ENSG00000168958	MFF	0.273092411699906	1.0	-0.400808664310953	1.0	0.261442294555242	1.0	0.163688743389609	1.0
ENSG00000168970	JMJD7-PLA2G4B	-1.98838509515296	0.967298941465717	-1.07125373524263	1.0	0.553868044235583	1.0	0.656019654040632	1.0
ENSG00000168994	PXDC1	-0.0790690992911367	1.0	0.445637851292578	1.0	-0.280763599080915	1.0	-0.450340802009356	1.0
ENSG00000169016	E2F6	0.0562203202822724	1.0	0.103011684928087	1.0	-0.166390865326035	1.0	-0.0575922037947443	1.0
ENSG00000169018	FEM1B	-0.468347240831415	1.0	0.134790261824334	1.0	0.0261162099716916	1.0	0.0748707226206324	1.0
ENSG00000169019	COMMD8	-0.258006931129652	1.0	-0.198487824718006	1.0	0.0964967050985788	1.0	-0.0591454328930192	1.0
ENSG00000169020	ATP5ME	0.328183577350957	1.0	-0.153673083487855	1.0	0.174638314298275	1.0	0.105336741426846	1.0
ENSG00000169021	UQCRFS1	0.432363730483415	1.0	-0.271297342313686	1.0	0.141878389228388	1.0	0.0982744522821157	1.0
ENSG00000169032	MAP2K1	0.483762808850825	1.0	0.46227984566182	1.0	0.313065271223711	1.0	0.318458170814861	1.0
ENSG00000169045	HNRNPH1	-0.0343527794026279	1.0	-0.17563879603944	1.0	0.0412904466364381	1.0	0.236046557838712	1.0
ENSG00000169047	IRS1	-0.0687358920098049	1.0	-0.346141637699134	1.0	-0.760386636328544	1.0	-0.741819752443966	1.0
ENSG00000169057	MECP2	-0.106626486900151	1.0	0.120742703335366	1.0	0.0847990313332865	1.0	-0.198397937874983	1.0
ENSG00000169062	UPF3A	-0.337604484441782	1.0	-0.0602316224481561	1.0	-0.0702531390216699	1.0	-0.0815631067192903	1.0
ENSG00000169084	DHRSX	0.172664325067612	1.0	-0.259702578206654	1.0	0.129803981749415	1.0	0.235598218126054	1.0
ENSG00000169087	HSPBAP1	-0.826621451602917	1.0	0.235548889571633	1.0	-0.0115310079783315	1.0	-0.161713923516627	1.0
ENSG00000169093	ASMTL	-1.09102883806383	1.0	-0.589535786987841	1.0	-0.117296620811741	1.0	0.0925881528552548	1.0
ENSG00000169100	SLC25A6	-0.025951436950467	1.0	-0.409434640078166	1.0	0.164669094539249	1.0	0.123234196342178	1.0
ENSG00000169105	CHST14	0.350719314945349	1.0	-0.745120979180379	1.0	-0.0990917062791814	1.0	-0.0981036106913029	1.0
ENSG00000169116	PARM1	0.500904801292072	1.0	1.20914065839216	1.0	0.531412532562649	1.0	0.630423212012216	1.0
ENSG00000169118	CSNK1G1	-0.157680235065994	1.0	0.477317241886529	1.0	0.0538379377051053	1.0	-0.005249022166736	1.0
ENSG00000169126	ARMC4	-1.10457239836645	1.0	-1.32395558919909	1.0	-0.0656080723687622	1.0	-0.739019547652181	1.0
ENSG00000169131	ZNF354A	-0.798392700045028	1.0	0.385453409149442	1.0	-0.164727777401293	1.0	-0.164385233065195	1.0
ENSG00000169136	ATF5	0.885061131354054	1.0	-0.291824222816795	1.0	-0.356226139142546	1.0	-0.450098345625955	1.0
ENSG00000169139	UBE2V2	0.573810003529652	1.0	0.0603256775795504	1.0	-0.0303582809254737	1.0	-0.0063152343654548	1.0
ENSG00000169155	ZBTB43	-0.37245759721404	1.0	0.182974467061267	1.0	-0.067077533669055	1.0	0.197400865353541	1.0
ENSG00000169169	CPT1C	-1.22413009172062	1.0	-0.74979990825353	1.0	-0.93041515626932	1.0	0.242796468627733	1.0
ENSG00000169180	XPO6	0.422100982150053	1.0	0.0801417542279461	1.0	0.049040795788196	1.0	-0.0187551716629839	1.0
ENSG00000169184	MN1	0.314427632767414	1.0	-0.368992812500521	1.0	-0.559017412977798	1.0	-0.397095224210265	1.0
ENSG00000169188	APEX2	1.07988911799213	1.0	0.17850607592718	1.0	-0.162159384917002	1.0	-0.0594385768160057	1.0
ENSG00000169189	NSMCE1	-0.899104787295789	1.0	-0.262994120277619	1.0	0.278411135559771	1.0	0.369674298107585	1.0
ENSG00000169193	CCDC126	0.0869842417946316	1.0	0.431859673149107	1.0	0.133690406073158	1.0	0.236697652037108	1.0
ENSG00000169203	NPIPB12	0.398268627384505	1.0	0.664231967975601	1.0	0.299149493407945	1.0	0.344082040187704	1.0
ENSG00000169217	CD2BP2	0.661109907341701	1.0	-0.413086367943905	1.0	-0.144894849509186	1.0	-0.112516542812104	1.0
ENSG00000169220	RGS14	-1.00832025996791	1.0	0.327432021072775	1.0	0.495012038823396	1.0	-0.318790896296748	1.0
ENSG00000169221	TBC1D10B	0.415635346963568	1.0	0.246120651072754	1.0	0.0096212145949472	1.0	0.011002203916056	1.0
ENSG00000169223	LMAN2	-0.187607458546806	1.0	0.0614856466393521	1.0	0.127570431836823	1.0	0.0888644296669181	1.0
ENSG00000169228	RAB24	-1.03316847397503	1.0	-0.234886292996973	1.0	0.0053357075772071	1.0	-0.0330386734176473	1.0
ENSG00000169230	PRELID1	0.52214325600952	1.0	0.46562935479092	1.0	0.0951033250293403	1.0	-0.0005439998388023	1.0
ENSG00000169231	THBS3	-2.71739500041317	0.0007142064471625	-0.437815996721835	1.0	-0.619753214711268	1.0	-0.382878692027548	1.0
ENSG00000169239	CA5B	-0.559985803667354	1.0	0.327233268757066	1.0	-0.291351958505261	1.0	-0.380516842979423	1.0
ENSG00000169241	SLC50A1	-0.74588209745072	1.0	0.57652094076661	1.0	0.0526334110972257	1.0	0.0572039969385596	1.0
ENSG00000169242	EFNA1	-0.757336855902793	1.0	0.226540526198595	1.0	0.481118921052768	1.0	0.41952873069531	1.0
ENSG00000169246	NPIPB3	0.457998536399271	1.0	0.611064306674294	1.0	-0.12096450055548	1.0	-0.0252303020548785	1.0
ENSG00000169248	CXCL11	-1.15946567214227	1.0	-0.813970330979117	1.0	-0.928878723548535	1.0	-0.56375073918425	1.0
ENSG00000169249	ZRSR2	0.135496435746843	1.0	-0.347512018249699	1.0	0.0426724483183158	1.0	-0.0117379574266789	1.0
ENSG00000169251	NMD3	-0.655366232020905	1.0	0.236958461875578	1.0	0.0697501822408917	1.0	0.13353421860084	1.0
ENSG00000169252	ADRB2	-0.295914651648227	1.0	-0.137532702883595	1.0	-1.35687752398084	0.0666768919589063	-1.18535172972405	1.0
ENSG00000169255	B3GALNT1	0.664542313214363	1.0	0.003977593458794	1.0	-0.240893200033238	1.0	-0.171359000381802	1.0
ENSG00000169258	GPRIN1	0.848447185055776	1.0	0.222978444167784	1.0	-0.0868738655789896	1.0	-0.057437484136611	1.0
ENSG00000169282	KCNAB1	0.0652380161965727	1.0	0.014246998653116	1.0	-0.336053765781851	1.0	0.404364192611192	1.0
ENSG00000169288	MRPL1	0.331705237730198	1.0	-0.13914613363028	1.0	-0.285201394004769	1.0	-0.231860962848721	1.0
